year,country,category,category_percentage,item,value,ranking,url
2023,Switzerland,Equality & non-discrimination ,0.33,Employment (gender identity),True,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Goods & services (gender identity),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Education (gender identity),True,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Health (gender identity),True,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Conversion practices ban (gender identity),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Equality body mandate (gender identity),True,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Equality action plan (gender identity),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Law (gender expression),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Constitution (sex characteristics),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Employment (sex characteristics),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Goods & services (sex characteristics),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Education (sex characteristics),False,20,https://www.rainbow-europe.org/#8663/0/0
2023,Switzerland,Equality & non-discrimination ,0.33,Health (sex characteristics),False,20,https://www.rainbow-europe.org/#8663/0/0
